         11614234 function calls (11606125 primitive calls) in 13.332 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 my_exceptions.py:89(_mk_common_exceptions)
       10    0.000    0.000    0.000    0.000 _k_means_elkan.pyx:31(__pyx_fuse_1update_labels_distances_inplace)
      504    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       66    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:92(_path_isdir)
       64    0.000    0.000    0.000    0.000 sre_parse.py:797(fix_flags)
        1    0.000    0.000    0.000    0.000 numerictypes.py:299(_add_aliases)
        1    0.000    0.000    0.002    0.002 signals.py:1(<module>)
      152    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.007    0.004 DBCV.py:168(_cluster_density_separation)
        9    0.000    0.000    0.000    0.000 __init__.py:1132(getLogger)
        1    0.000    0.000    0.005    0.005 inspect.py:27(<module>)
        6    0.000    0.000    0.001    0.000 enum.py:314(_create_)
      286    0.000    0.000    0.000    0.000 sre_parse.py:75(groups)
       39    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:742(_addHandlerRef)
       58    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
       78    0.000    0.000    0.001    0.000 sre_parse.py:90(closegroup)
    20/19    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:436(spec_from_loader)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1125(_parse_octet)
        1    0.000    0.000    0.018    0.018 request.py:68(<module>)
        4    0.000    0.000    0.000    0.000 ssl.py:115(_import_symbols)
       64    0.000    0.000    0.000    0.000 sre_parse.py:70(__init__)
        1    0.000    0.000    0.000    0.000 scorer.py:14(<module>)
      218    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.004    0.004 morestats.py:1(<module>)
      285    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.add_docstring}
        7    0.000    0.000    0.000    0.000 core.py:3019(__array_wrap__)
      674    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       10    0.000    0.000    0.000    0.000 {method 'randint' of 'mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 samples_generator.py:639(make_moons)
       11    0.000    0.000    0.001    0.000 decorator.py:201(create)
        1    0.000    0.000    0.117    0.117 __init__.py:340(<module>)
        1    0.000    0.000    0.007    0.007 utils.py:4(<module>)
       17    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 compressed.py:1058(prune)
        4    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
      278    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
        1    0.000    0.000    0.005    0.005 mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2707(MaskedArray)
        1    0.000    0.000    0.001    0.001 tokenize.py:21(<module>)
        2    0.000    0.000    0.000    0.000 coo.py:219(_check)
      128    0.000    0.000    0.000    0.000 sre_compile.py:513(isstring)
        4    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
       12    0.000    0.000    0.001    0.000 _version.py:55(__init__)
        1    0.000    0.000    0.013    0.013 __init__.py:236(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:5(<module>)
      119    0.000    0.000    0.001    0.000 re.py:160(match)
        1    0.000    0.000    0.017    0.017 k_means_.py:167(k_means)
      579    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 ipaddress.py:1876(IPv6Address)
       53    0.000    0.000    0.000    0.000 functools.py:73(wraps)
        1    0.000    0.000    0.087    0.087 distributions.py:8(<module>)
        1    0.000    0.000    0.000    0.000 pool.py:315(CustomizablePicklingQueue)
        1    0.000    0.000    0.003    0.003 interpolate.py:2(<module>)
       10    0.000    0.000    0.001    0.000 extmath.py:741(stable_cumsum)
        1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:51(__init__)
       11    0.000    0.000    0.000    0.000 enum.py:406(_find_new_)
        1    0.000    0.000    0.005    0.005 __init__.py:172(<module>)
       42    0.000    0.000    0.000    0.000 fromnumeric.py:2016(all)
       11    0.000    0.000    0.000    0.000 decorator.py:151(update)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2824(multinomial_gen)
        4    0.000    0.000    0.000    0.000 miobase.py:138(convert_dtypes)
        3    0.000    0.000    0.002    0.001 core.py:2248(masked_values)
        1    0.000    0.000    0.001    0.001 optimize.py:17(<module>)
       26    0.000    0.000    0.000    0.000 numerictypes.py:229(bitname)
        1    0.000    0.000    0.002    0.002 __init__.py:24(<module>)
      108    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.015    0.015 __init__.py:6(<module>)
       44    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
        1    0.000    0.000    0.005    0.005 parallel.py:3(<module>)
       10    0.000    0.000    0.003    0.000 k_means_.py:626(_init_centroids)
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.013    0.013 memory.py:5(<module>)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.zeros}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
      342    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       11    0.000    0.000    0.000    0.000 enum.py:361(_get_mixins_)
        1    0.000    0.000    0.000    0.000 __init__.py:653(<listcomp>)
        2    0.000    0.000    0.022    0.011 __init__.py:7(<module>)
       99    0.000    0.000    0.000    0.000 ipaddress.py:1882(__init__)
      101    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
        4    0.000    0.000    0.000    0.000 arraysetops.py:268(_unique1d)
        1    0.000    0.000    0.000    0.000 arrayprint.py:5(<module>)
        1    0.000    0.000    0.015    0.015 client.py:69(<module>)
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
        1    0.000    0.000    0.001    0.001 synchronize.py:11(<module>)
        1    0.000    0.000    0.000    0.000 {method 'normal' of 'mtrand.RandomState' objects}
       23    0.000    0.000    0.000    0.000 abc.py:178(__instancecheck__)
        1    0.000    0.000    0.000    0.000 tarfile.py:30(<module>)
      384    0.000    0.000    0.000    0.000 {built-in method _sre.getlower}
        1    0.000    0.000    0.003    0.003 __init__.py:41(<module>)
      178    0.000    0.000    0.000    0.000 enum.py:24(_is_sunder)
       77    0.000    0.000    0.000    0.000 core.py:3345(dtype)
        1    0.000    0.000    0.006    0.006 pydoc.py:40(<module>)
        1    0.000    0.000    0.002    0.002 random.py:37(<module>)
        6    0.000    0.000    0.002    0.000 enum.py:532(_convert)
       77    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
        1    0.000    0.000    0.003    0.003 shutil.py:5(<module>)
       67    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
        1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
       10    0.000    0.000    0.000    0.000 {method 'random_sample' of 'mtrand.RandomState' objects}
        1    0.000    0.000    0.003    0.003 randomized_l1.py:4(<module>)
      132    0.000    0.000    0.000    0.000 __init__.py:29(get_config)
       25    0.000    0.000    0.007    0.000 fromnumeric.py:49(_wrapfunc)
        1    0.000    0.000    0.012    0.012 __init__.py:220(<module>)
        1    0.000    0.000    0.007    0.007 DBCV.py:222(_clustering_validity_index)
        1    0.000    0.000    0.003    0.003 pathlib.py:1(<module>)
       16    0.000    0.000    0.000    0.000 sre_parse.py:260(getuntil)
        1    0.000    0.000    0.018    0.018 __init__.py:86(<module>)
        2    0.000    0.000    0.013    0.007 __init__.py:45(<module>)
        1    0.000    0.000    0.004    0.004 index_tricks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pool.py:11(<module>)
       10    0.000    0.000    0.000    0.000 _k_means_elkan.pyx:106(k_means_elkan)
        3    0.000    0.000    0.000    0.000 core.py:3735(compressed)
        1    0.000    0.000    0.001    0.001 coordinate_descent.py:8(<module>)
        1    0.000    0.000    0.001    0.001 _search.py:4(<module>)
       44    0.000    0.000    0.000    0.000 core.py:149(get_object_signature)
        1    0.000    0.000    0.032    0.032 __init__.py:89(<module>)
        2    0.000    0.000    0.053    0.027 __init__.py:14(<module>)
        1    0.000    0.000    0.001    0.001 _split.py:4(<module>)
        1    0.000    0.000    0.123    0.123 twenty_newsgroups.py:34(<module>)
        1    0.000    0.000    0.001    0.001 blas.py:184(<module>)
        1    0.000    0.000    0.008    0.008 _internal.py:6(<module>)
        1    0.000    0.000    0.001    0.001 pickle.py:24(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:88(<module>)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.002    0.002 tree.py:4(<module>)
       10    0.000    0.000    0.000    0.000 getlimits.py:71(<lambda>)
        8    0.000    0.000    0.001    0.000 __init__.py:73(CFUNCTYPE)
       26    0.000    0.000    0.000    0.000 core.py:6558(getdoc)
      336    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.006    0.006 _root.py:7(<module>)
        1    0.000    0.000    0.001    0.001 basic.py:5(<module>)
       68    0.000    0.000    0.000    0.000 ipaddress.py:1251(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:352(<listcomp>)
        2    0.000    0.000    0.000    0.000 getlimits.py:409(_init)
        1    0.000    0.000    0.029    0.029 __init__.py:110(<module>)
        1    0.000    0.000    0.000    0.000 _validation.py:4(<module>)
        1    0.000    0.000    0.000    0.000 bounds.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:5(<module>)
      213    0.000    0.000    0.000    0.000 stringsource:971(__dealloc__)
        1    0.000    0.000    0.001    0.001 extmath.py:3(<module>)
        1    0.000    0.000    0.002    0.002 logistic.py:3(<module>)
        1    0.000    0.000    0.005    0.005 utils.py:5(<module>)
        9    0.000    0.000    0.000    0.000 __init__.py:1183(_fixupParents)
        4    0.000    0.000    0.000    0.000 warnings.py:22(formatwarning)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 k_means_.py:1(<module>)
       23    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.002    0.002 iterative.py:1(<module>)
      149    0.000    0.000    0.000    0.000 sre_parse.py:161(__setitem__)
      213    0.000    0.000    0.000    0.000 stringsource:513(__getbuffer__)
      150    0.000    0.000    0.000    0.000 my_exceptions.py:94(<lambda>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trf.py:95(<module>)
        1    0.000    0.000    0.049    0.049 validation.py:1(<module>)
       80    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:1663(Helper)
        1    0.000    0.000    0.002    0.002 mio5.py:8(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:134(<module>)
        1    0.000    0.000    0.003    0.003 least_angle.py:4(<module>)
        1    0.000    0.000    0.005    0.005 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 {method 'shuffle' of 'mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 numerictypes.py:285(_add_types)
        6    0.000    0.000    0.000    0.000 warnings.py:78(_add_filter)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pairwise.py:12(<module>)
        9    0.000    0.000    0.001    0.000 decorator.py:224(decorate)
        1    0.000    0.000    0.001    0.001 context.py:1(<module>)
        1    0.000    0.000    0.002    0.002 numpy_pickle.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.001    0.001 linalg.py:10(<module>)
       38    0.000    0.000    0.000    0.000 core.py:1359(getmask)
       12    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
       94    0.000    0.000    0.000    0.000 ssl.py:131(<lambda>)
       11    0.000    0.000    0.000    0.000 enum.py:99(<dictcomp>)
        1    0.000    0.000    0.000    0.000 Image.py:478(Image)
       16    0.000    0.000    0.000    0.000 core.py:1280(_replace_dtype_fields_recursive)
      114    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        2    0.000    0.000    0.000    0.000 common.py:1(<module>)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.copyto}
        1    0.000    0.000    0.003    0.003 _minimize.py:8(<module>)
        8    0.000    0.000    0.000    0.000 nonlin.py:218(_set_doc)
       57    0.000    0.000    0.012    0.000 re.py:222(compile)
        3    0.000    0.000    0.004    0.001 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 nmf.py:2(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:180(<listcomp>)
        1    0.000    0.000    0.019    0.019 isomap.py:1(<module>)
        1    0.000    0.000    0.004    0.004 t_sne.py:11(<module>)
